"","customer.number","customer.package","lifetime.value","pref.payment.type","last.order.time","last.order.value","place.of.residence","terminate"
"389",10388,"prime",62448.7,"PayPal",165,82.47,"BEL",TRUE
"390",10389,"standard",53996.16,"credit card",71,330.06,"LUX",FALSE
"391",10390,"standard",65904.52,"bank account",12,274.56,"GER",FALSE
"392",10391,"prime",77335.74,"credit card",0,198.01,"BEL",FALSE
"393",10392,"standard",68210.47,"credit card",57,252.76,"POL",FALSE
"394",10393,"standard",74589.96,"credit card",9,324.13,"BEL",FALSE
"395",10394,"standard",61668.8,"credit card",12,104.86,"POL",FALSE
"396",10395,"standard",64737.22,"PayPal",90,376.02,"GBR",FALSE
"397",10396,"standard",84115.67,"credit card",87,417.96,"GBR",TRUE
"398",10397,"standard",76914.32,"PayPal",12,237.53,"GBR",FALSE
"399",10398,"prime",82302.2,"credit card",75,404.27,"GER",FALSE
"400",10399,"standard",59416.43,"credit card",81,166.49,"NEL",FALSE
"401",10400,"standard",64437.54,"bank account",13,96.59,"POL",FALSE
"402",10401,"standard",86955.93,"credit card",39,280.39,"BEL",FALSE
"403",10402,"prime",64596.95,"credit card",12,42.75,"GBR",FALSE
"404",10403,"standard",71866.34,"credit card",99,395.87,"GBR",FALSE
"405",10404,"standard",60735.53,"credit card",13,256.66,"BEL",FALSE
"406",10405,"standard",65080.17,"credit card",65,177.44,"BEL",FALSE
"407",10406,"standard",63634.49,"bank account",52,309.41,"NEL",TRUE
"408",10407,"standard",73662.68,"bank account",70,196.76,"LUX",FALSE
"409",10408,"standard",67852.4,"PayPal",102,231.03,"LUX",TRUE
"410",10409,"standard",76973.01,"credit card",12,137.21,"AUT",FALSE
"411",10410,"standard",68403.19,"bank account",75,321.97,"LUX",FALSE
"412",10411,"prime",64060.8,"bank account",2,311.74,"GBR",FALSE
"413",10412,"prime",73468.19,"credit card",9,511.71,"AUT",FALSE
"414",10413,"standard",56722.96,"PayPal",7,45.87,"AUT",FALSE
"415",10414,"standard",73493.67,"PayPal",24,382.08,"GER",TRUE
"416",10415,"standard",63281.43,"credit card",42,560.35,"GER",FALSE
"417",10416,"standard",90842.01,"credit card",10,371.41,"AUT",FALSE
"418",10417,"prime",82874.2,"credit card",12,167.76,"POL",FALSE
"419",10418,"prime",67519.84,"PayPal",22,391.67,"BEL",FALSE
"420",10419,"student",60199.66,"PayPal",65,238.93,"POL",TRUE
"421",10420,"standard",66466.51,"credit card",11,219.92,"NEL",TRUE
"422",10421,"standard",73675.52,"bank account",13,279.87,"GBR",TRUE
"423",10422,"student",78549.2,"PayPal",23,47.82,"GBR",FALSE
"424",10423,"prime",77514.82,"PayPal",108,192.15,"GER",FALSE
"425",10424,"prime",81000.58,"bank account",67,237.9,"LUX",FALSE
"426",10425,"prime",54862.21,"bank account",12,82.34,"GBR",FALSE
"427",10426,"prime",60690.89,"PayPal",35,250.65,"GER",FALSE
"428",10427,"prime",81586.61,"credit card",63,172.06,"BEL",TRUE
"429",10428,"standard",70111.25,"credit card",33,315.5,"NEL",FALSE
"430",10429,"standard",71731.17,"bank account",31,250.38,"AUT",FALSE
"431",10430,"standard",69127.43,"credit card",14,394.26,"BEL",TRUE
"432",10431,"standard",78249.56,"credit card",4,176.93,"BEL",TRUE
"433",10432,"prime",72602.16,"PayPal",41,251.33,"NEL",FALSE
"434",10433,"standard",75502.93,"credit card",12,126,"GER",FALSE
"435",10434,"standard",82109.93,"bank account",70,478.1,"NEL",FALSE
"436",10435,"standard",69375.13,"PayPal",43,206.53,"GER",FALSE
"437",10436,"standard",67500.37,"credit card",71,95,"NEL",FALSE
"438",10437,"prime",79662.64,"bank account",12,387.06,"GER",FALSE
"439",10438,"prime",52896.03,"credit card",102,126,"NEL",TRUE
"440",10439,"standard",72029.39,"credit card",126,183.91,"AUT",TRUE
"441",10440,"standard",94871.92,"credit card",12,275.4,"GBR",FALSE
"442",10441,"prime",57685.88,"PayPal",36,158.26,"LUX",FALSE
"443",10442,"student",78545.53,"PayPal",68,227.17,"POL",TRUE
"444",10443,"standard",74202.27,"credit card",76,210.92,"GBR",FALSE
"445",10444,"standard",65834.99,"credit card",34,354.49,"BEL",FALSE
"446",10445,"standard",74930.94,"credit card",16,134.44,"POL",FALSE
"447",10446,"standard",81923.53,"PayPal",12,498.58,"LUX",FALSE
"448",10447,"standard",74870.21,"credit card",60,367.76,"LUX",FALSE
"449",10448,"student",79419.2,"PayPal",13,491,"POL",TRUE
"450",10449,"student",76537.18,"credit card",115,117.15,"LUX",FALSE
"451",10450,"standard",62721.86,"PayPal",54,378.01,"LUX",FALSE
"452",10451,"prime",88724.62,"credit card",2,166.37,"POL",FALSE
"453",10452,"standard",81545.57,"credit card",91,364.09,"BEL",FALSE
"454",10453,"prime",79852.04,"PayPal",62,453.47,"BEL",FALSE
"455",10454,"student",78348.41,"PayPal",88,275.29,"NEL",TRUE
"456",10455,"standard",53492.36,"credit card",63,585.7,"BEL",FALSE
"457",10456,"prime",70765.05,"credit card",60,234.09,"LUX",TRUE
"458",10457,"prime",80161.33,"credit card",73,610.85,"LUX",FALSE
"459",10458,"standard",66102.71,"credit card",102,300.12,"POL",TRUE
"460",10459,"prime",66553.63,"credit card",13,55.02,"POL",FALSE
"461",10460,"standard",71051.56,"credit card",15,657.5,"POL",FALSE
"462",10461,"standard",69870.46,"bank account",53,175.37,"BEL",FALSE
"463",10462,"prime",59151.94,"credit card",67,194.19,"POL",TRUE
"464",10463,"prime",67848.33,"credit card",121,338.95,"GER",TRUE
"465",10464,"standard",51167.04,"bank account",13,242.38,"NEL",TRUE
"466",10465,"standard",73783.09,"PayPal",56,29.89,"NEL",TRUE
"467",10466,"prime",74697.18,"credit card",12,273.79,"GBR",TRUE
"468",10467,"standard",55086.03,"PayPal",5,61.53,"LUX",TRUE
"469",10468,"standard",69186.63,"PayPal",37,297.31,"GER",FALSE
"470",10469,"student",64032.55,"credit card",28,126,"POL",TRUE
"471",10470,"student",64011.55,"credit card",119,164.16,"GER",FALSE
"472",10471,"prime",81488.58,"credit card",30,312.58,"AUT",FALSE
"473",10472,"prime",73641.22,"PayPal",61,48.71,"GBR",FALSE
"474",10473,"standard",74503.78,"credit card",60,317.34,"GER",TRUE
"475",10474,"prime",65940.15,"PayPal",56,296.72,"AUT",FALSE
"476",10475,"standard",52945.87,"credit card",26,123.21,"LUX",FALSE
"477",10476,"student",77781.76,"PayPal",41,121.13,"AUT",FALSE
"478",10477,"standard",70890.36,"PayPal",57,262.38,"NEL",FALSE
"479",10478,"prime",76567.53,"credit card",96,377.61,"AUT",FALSE
"480",10479,"standard",59898.42,"credit card",103,160.5,"GER",TRUE
"481",10480,"standard",77953.93,"credit card",79,145.98,"NEL",FALSE
"482",10481,"standard",85944.17,"credit card",49,300.17,"GER",FALSE
"483",10482,"standard",68814.48,"credit card",90,340.38,"LUX",TRUE
"484",10483,"standard",63910.41,"credit card",41,321.09,"NEL",FALSE
"485",10484,"prime",63102.87,"PayPal",9,319.97,"LUX",FALSE
"486",10485,"student",62200.95,"PayPal",74,398.23,"LUX",FALSE
"487",10486,"student",59274.62,"credit card",57,126,"AUT",FALSE
"488",10487,"standard",69777.37,"PayPal",79,321.54,"LUX",FALSE
"489",10488,"prime",69807.55,"credit card",34,239.43,"AUT",FALSE
"490",10489,"standard",59449.66,"credit card",118,104.07,"LUX",FALSE
"491",10490,"prime",80883.75,"PayPal",12,313.97,"NEL",FALSE
"492",10491,"standard",78818.95,"PayPal",28,301.4,"LUX",FALSE
"493",10492,"standard",72033.71,"bank account",65,257.06,"NEL",FALSE
"494",10493,"standard",51091.38,"PayPal",74,158.12,"NEL",FALSE
"495",10494,"standard",58482.75,"credit card",6,152.03,"BEL",FALSE
"496",10495,"prime",67903.95,"credit card",64,286.04,"NEL",FALSE
"497",10496,"standard",74744.37,"credit card",61,292.34,"AUT",TRUE
"498",10497,"prime",83847.79,"credit card",75,328.87,"AUT",FALSE
"499",10498,"prime",79614.69,"credit card",53,247.05,"GER",TRUE
"500",10499,"prime",83288.71,"credit card",17,358.66,"AUT",FALSE
"501",10500,"standard",72361.38,"credit card",82,299.01,"GBR",FALSE
"502",10501,"standard",79683.28,"bank account",18,484.27,"AUT",FALSE
"503",10502,"prime",58971.53,"bank account",23,260.67,"AUT",FALSE
"504",10503,"standard",72705.78,"credit card",57,126,"POL",FALSE
"505",10504,"standard",64152.57,"PayPal",12,289.07,"AUT",FALSE
"506",10505,"standard",76224.78,"bank account",35,495.85,"BEL",FALSE
"507",10506,"prime",70540.36,"PayPal",38,362.36,"GER",FALSE
"508",10507,"standard",67322.64,"credit card",83,180.31,"LUX",FALSE
"509",10508,"prime",65340.93,"bank account",46,333.53,"LUX",FALSE
"510",10509,"standard",65561.02,"PayPal",68,36.52,"BEL",TRUE
"511",10510,"prime",55469.94,"bank account",58,213.19,"GBR",FALSE
"512",10511,"student",67793.31,"credit card",73,370.19,"GBR",FALSE
"513",10512,"standard",79617.55,"PayPal",18,128.13,"NEL",FALSE
"514",10513,"standard",94700.87,"PayPal",87,161.29,"LUX",TRUE
"515",10514,"standard",78779.4,"PayPal",132,106.96,"AUT",FALSE
"516",10515,"standard",85881.28,"credit card",26,320,"LUX",FALSE
"517",10516,"student",53197.81,"bank account",49,384.19,"NEL",FALSE
"518",10517,"prime",60574.98,"PayPal",12,167.32,"AUT",FALSE
"519",10518,"prime",80479.4,"bank account",12,316.4,"AUT",FALSE
"520",10519,"standard",70398.71,"credit card",144,200.62,"BEL",FALSE
"521",10520,"standard",86068.37,"credit card",59,428.34,"POL",TRUE
"522",10521,"standard",81303.08,"bank account",95,98.19,"GBR",FALSE
"523",10522,"standard",77434.53,"credit card",28,365.17,"AUT",FALSE
"524",10523,"standard",62469.15,"PayPal",22,366,"BEL",TRUE
"525",10524,"standard",62817.92,"credit card",53,275.84,"POL",TRUE
"526",10525,"standard",82598.72,"PayPal",56,227.6,"NEL",FALSE
"527",10526,"standard",65183.2,"PayPal",25,74.9,"GBR",FALSE
"528",10527,"standard",82307.43,"credit card",25,91.38,"GBR",FALSE
"529",10528,"standard",75500.81,"credit card",20,28.68,"BEL",FALSE
"530",10529,"prime",76636.25,"PayPal",111,258.62,"LUX",FALSE
"531",10530,"standard",71613.73,"bank account",65,211.82,"GER",FALSE
"532",10531,"standard",77920.4,"PayPal",98,203.22,"GBR",FALSE
"533",10532,"standard",54960.9,"credit card",41,272.34,"GBR",FALSE
"534",10533,"standard",91156.27,"credit card",97,291.83,"NEL",FALSE
"535",10534,"standard",68021.17,"PayPal",24,518.28,"BEL",FALSE
"536",10535,"standard",55824.75,"credit card",12,149.99,"BEL",FALSE
"537",10536,"standard",83915.6,"credit card",12,187.17,"POL",FALSE
"538",10537,"standard",72455.83,"credit card",138,315.27,"GER",FALSE
"539",10538,"prime",68433.29,"bank account",30,507.71,"BEL",FALSE
"540",10539,"standard",71328.99,"credit card",34,217.68,"LUX",FALSE
"541",10540,"prime",80327.32,"credit card",42,254.55,"LUX",TRUE
"542",10541,"prime",78024.13,"credit card",55,348.24,"AUT",FALSE
"543",10542,"student",78547.81,"credit card",18,253.56,"GBR",FALSE
"544",10543,"standard",54917.12,"credit card",52,311.69,"LUX",FALSE
"545",10544,"standard",80449.03,"bank account",18,290.29,"LUX",FALSE
"546",10545,"student",73735.97,"PayPal",73,408.88,"GBR",FALSE
"547",10546,"prime",83445.45,"credit card",138,471.26,"BEL",FALSE
"548",10547,"student",55372.91,"credit card",12,223.7,"POL",FALSE
"549",10548,"standard",65815.8,"PayPal",8,181.36,"BEL",FALSE
"550",10549,"student",76032.69,"credit card",4,228.05,"NEL",FALSE
"551",10550,"standard",75344.46,"credit card",119,178.59,"GER",FALSE
"552",10551,"standard",62000.42,"PayPal",42,337.4,"BEL",FALSE
"553",10552,"standard",78155.62,"credit card",12,265.84,"POL",FALSE
"554",10553,"standard",61620.84,"bank account",12,147.21,"BEL",FALSE
"555",10554,"standard",84124.57,"credit card",79,135.43,"LUX",FALSE
"556",10555,"standard",73935.96,"credit card",71,114.57,"GER",FALSE
"557",10556,"prime",63495.53,"credit card",31,243.61,"GBR",FALSE
"558",10557,"standard",72999.79,"bank account",57,105.92,"NEL",FALSE
"559",10558,"prime",62865.81,"PayPal",12,64.45,"NEL",FALSE
"560",10559,"standard",70715.87,"credit card",44,276.24,"POL",FALSE
"561",10560,"prime",52134.82,"credit card",26,155.47,"AUT",TRUE
"562",10561,"standard",57876.99,"credit card",17,175.95,"NEL",FALSE
"563",10562,"standard",62756.51,"credit card",94,62.87,"NEL",FALSE
"564",10563,"standard",90676.7,"credit card",115,289.63,"NEL",FALSE
"565",10564,"prime",58181.65,"PayPal",49,388.07,"GER",FALSE
"566",10565,"standard",53863.61,"credit card",30,126,"NEL",FALSE
"567",10566,"standard",58867.76,"credit card",91,278.21,"AUT",FALSE
"568",10567,"standard",80711.87,"PayPal",25,220.18,"AUT",FALSE
"569",10568,"standard",61845.21,"PayPal",15,456.54,"POL",FALSE
"570",10569,"standard",65713.72,"credit card",76,435.26,"POL",FALSE
"571",10570,"prime",71865.29,"bank account",26,132.52,"BEL",TRUE
"572",10571,"student",73283.4,"PayPal",59,475.12,"POL",FALSE
"573",10572,"prime",77146.59,"credit card",57,288.95,"BEL",FALSE
"574",10573,"standard",64482.03,"PayPal",48,317.06,"LUX",FALSE
"575",10574,"standard",75759.06,"credit card",12,459.95,"AUT",FALSE
"576",10575,"standard",70228.09,"credit card",24,293.05,"GER",FALSE
"577",10576,"prime",69764.41,"credit card",100,55.7,"AUT",FALSE
"578",10577,"standard",78530.36,"credit card",12,379.67,"NEL",TRUE
"579",10578,"standard",78422.5,"credit card",107,392.17,"GBR",TRUE
"580",10579,"standard",65118.33,"PayPal",5,16.01,"BEL",TRUE
"581",10580,"prime",70684.54,"bank account",108,183.4,"NEL",FALSE
"582",10581,"standard",65180.36,"credit card",95,394.9,"LUX",FALSE
"583",10582,"prime",72776.94,"credit card",5,480.39,"NEL",FALSE
"584",10583,"standard",64874.15,"credit card",14,237.4,"AUT",TRUE
"585",10584,"student",88362.09,"credit card",12,271.73,"NEL",FALSE
"586",10585,"student",68742.71,"PayPal",61,359.76,"NEL",FALSE
"587",10586,"prime",60289.13,"PayPal",119,109.1,"NEL",FALSE
"588",10587,"standard",54054.96,"PayPal",59,65.74,"GBR",FALSE
"589",10588,"standard",73865.51,"credit card",70,241.76,"NEL",FALSE
"590",10589,"prime",64834.44,"PayPal",75,296.37,"BEL",FALSE
"591",10590,"standard",84200.79,"bank account",12,301.43,"GBR",TRUE
"592",10591,"prime",76703.25,"credit card",93,569.07,"POL",FALSE
"593",10592,"prime",79198.8,"credit card",159,373.86,"AUT",FALSE
"594",10593,"prime",77781.78,"credit card",90,273.65,"BEL",TRUE
"595",10594,"standard",73988.76,"PayPal",12,375.86,"NEL",TRUE
"596",10595,"student",64120.48,"credit card",12,332.72,"BEL",FALSE
"597",10596,"standard",87441.27,"PayPal",61,281.35,"AUT",TRUE
"598",10597,"prime",74784.99,"PayPal",12,264.76,"GER",TRUE
"599",10598,"prime",87507.39,"credit card",93,168.54,"GBR",FALSE
"600",10599,"prime",76370.77,"bank account",35,239,"POL",TRUE
"601",10600,"standard",62241.57,"PayPal",48,126,"AUT",FALSE
"602",10601,"standard",66154.86,"credit card",12,183.43,"LUX",FALSE
"603",10602,"standard",56663.13,"PayPal",33,248.79,"POL",TRUE
"604",10603,"student",72410.69,"PayPal",39,411.41,"NEL",FALSE
"605",10604,"student",78377.77,"credit card",40,407.41,"BEL",FALSE
"606",10605,"standard",76818.82,"PayPal",12,135.22,"GER",FALSE
"607",10606,"standard",76805,"bank account",80,122.44,"AUT",FALSE
"608",10607,"prime",66633.58,"credit card",77,126,"GBR",FALSE
"609",10608,"standard",78655.81,"credit card",121,171.05,"BEL",FALSE
"610",10609,"standard",75221.4,"bank account",33,276.29,"NEL",FALSE
"611",10610,"prime",67278.61,"credit card",10,402.29,"AUT",FALSE
"612",10611,"standard",67039.07,"PayPal",53,529.05,"BEL",TRUE
"613",10612,"standard",71390.42,"credit card",12,422.15,"GER",FALSE
"614",10613,"standard",96328.02,"bank account",146,284.08,"LUX",TRUE
"615",10614,"standard",74530.28,"credit card",34,328.14,"AUT",FALSE
"616",10615,"prime",73258.2,"bank account",5,128.33,"GER",FALSE
"617",10616,"standard",71300.27,"credit card",79,488.96,"GER",FALSE
"618",10617,"prime",64513.59,"credit card",8,226.72,"GER",FALSE
"619",10618,"standard",98343.38,"credit card",69,303.24,"POL",FALSE
"620",10619,"prime",74459.92,"credit card",7,237.12,"AUT",FALSE
"621",10620,"standard",81993.29,"PayPal",32,490.54,"NEL",FALSE
"622",10621,"standard",71725.93,"PayPal",22,443.82,"BEL",FALSE
"623",10622,"standard",44311.8,"bank account",10,459.73,"GBR",FALSE
"624",10623,"standard",71320.53,"PayPal",34,123.67,"NEL",TRUE
"625",10624,"standard",65585.61,"credit card",15,235.29,"BEL",FALSE
"626",10625,"prime",66829.91,"credit card",15,185.24,"POL",FALSE
"627",10626,"prime",73074.21,"credit card",43,377.58,"BEL",FALSE
"628",10627,"prime",66862.68,"credit card",40,320.16,"GER",FALSE
"629",10628,"standard",61330.41,"credit card",34,408.34,"BEL",FALSE
"630",10629,"prime",69017.61,"credit card",102,89.61,"GER",FALSE
"631",10630,"standard",65395.72,"credit card",12,408.43,"AUT",TRUE
"632",10631,"standard",60818.72,"credit card",48,199.07,"NEL",FALSE
"633",10632,"standard",67589.68,"credit card",12,271.52,"AUT",FALSE
"634",10633,"standard",63279.79,"bank account",76,239.66,"POL",TRUE
"635",10634,"standard",62690.16,"credit card",46,413.97,"GBR",FALSE
"636",10635,"prime",70981.06,"bank account",130,388.82,"NEL",FALSE
"637",10636,"standard",63152.53,"bank account",12,395.12,"POL",FALSE
"638",10637,"student",67798.92,"PayPal",85,403.09,"NEL",FALSE
"639",10638,"standard",81973.01,"bank account",19,195.54,"POL",FALSE
"640",10639,"prime",83648.44,"PayPal",49,296.96,"AUT",FALSE
"641",10640,"prime",84194.65,"credit card",112,327.99,"LUX",FALSE
"642",10641,"prime",64722.47,"PayPal",5,587.77,"AUT",FALSE
"643",10642,"standard",60405.87,"credit card",61,178.86,"LUX",FALSE
"644",10643,"standard",82748.71,"bank account",80,320.53,"GER",FALSE
"645",10644,"prime",58014.74,"credit card",30,233.93,"POL",FALSE
"646",10645,"prime",74302.22,"PayPal",83,423.69,"GBR",FALSE
"647",10646,"standard",63036.11,"credit card",26,411.74,"GBR",FALSE
"648",10647,"prime",85135.28,"credit card",22,482.63,"GBR",FALSE
"649",10648,"student",90021.02,"PayPal",87,287.18,"BEL",FALSE
"650",10649,"student",58969.05,"PayPal",88,241.22,"GBR",FALSE
"651",10650,"standard",67260.53,"bank account",52,365.85,"AUT",FALSE
"652",10651,"standard",58046.59,"PayPal",71,298.28,"POL",TRUE
"653",10652,"prime",86922,"credit card",38,274.86,"BEL",FALSE
"654",10653,"prime",67115.8,"credit card",12,148.24,"BEL",FALSE
"655",10654,"student",70961.29,"credit card",57,203.78,"POL",TRUE
"656",10655,"standard",59750.19,"credit card",65,242.44,"GBR",FALSE
"657",10656,"standard",71454.05,"credit card",9,244.75,"POL",FALSE
"658",10657,"standard",67371.45,"credit card",11,246.85,"POL",FALSE
"659",10658,"prime",79296.6,"credit card",39,370.46,"POL",TRUE
"660",10659,"prime",79330.66,"credit card",12,283.71,"GBR",FALSE
"661",10660,"standard",77212.59,"PayPal",6,181.78,"AUT",TRUE
"662",10661,"standard",71459.3,"credit card",64,94.71,"LUX",FALSE
"663",10662,"prime",55829.62,"PayPal",22,281.21,"POL",FALSE
"664",10663,"prime",56487.58,"credit card",53,66.41,"BEL",FALSE
"665",10664,"student",59140.82,"PayPal",85,545.21,"LUX",FALSE
"666",10665,"prime",66318.09,"credit card",51,231.41,"NEL",FALSE
"667",10666,"standard",82883,"PayPal",12,266.59,"AUT",TRUE
"668",10667,"prime",69711.73,"credit card",73,390.42,"NEL",FALSE
"669",10668,"prime",78316.72,"bank account",123,83.25,"GER",FALSE
"670",10669,"standard",73134.46,"credit card",24,347.86,"POL",FALSE
"671",10670,"standard",67134.71,"credit card",23,260.78,"LUX",FALSE
"672",10671,"student",77376.84,"bank account",60,353.57,"NEL",FALSE
"673",10672,"standard",69356.52,"credit card",16,178.39,"AUT",TRUE
"674",10673,"standard",60623.81,"credit card",12,440.13,"POL",FALSE
"675",10674,"standard",75176.33,"PayPal",120,83.87,"GBR",FALSE
"676",10675,"prime",39010.78,"credit card",12,126,"LUX",FALSE
"677",10676,"standard",91609.6,"PayPal",41,348.16,"POL",FALSE
"678",10677,"standard",77245.8,"credit card",56,549.07,"NEL",FALSE
"679",10678,"standard",58236.87,"credit card",124,222.35,"AUT",FALSE
"680",10679,"standard",76830.16,"credit card",43,101.03,"NEL",FALSE
"681",10680,"prime",84997.76,"credit card",30,160.81,"NEL",TRUE
"682",10681,"standard",65176.61,"credit card",60,453.66,"AUT",FALSE
"683",10682,"standard",70899.12,"credit card",127,30.63,"GBR",FALSE
"684",10683,"standard",57244.12,"PayPal",45,203.07,"GBR",FALSE
"685",10684,"prime",86275.74,"bank account",25,331.33,"BEL",FALSE
"686",10685,"standard",76911.24,"bank account",74,323.07,"AUT",FALSE
"687",10686,"prime",73791.76,"credit card",99,126,"POL",FALSE
"688",10687,"student",75893.17,"credit card",43,227.37,"POL",FALSE
"689",10688,"standard",81718.32,"credit card",12,183.72,"GER",FALSE
"690",10689,"standard",56387.47,"credit card",43,197.49,"GBR",FALSE
"691",10690,"prime",56281.34,"credit card",38,196.97,"POL",TRUE
